"NCBI.ID"	"KINGDOM"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"NCBI.NAMES"	"AGORA.NAMES"	"MODEL.NAMES"
"535"	879088	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes SLCC2378"	"Listeria monocytogenes serotype 7 SLCC 2482"	"Listeria_monocytogenes_SLCC_2378"
"536"	879089	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes SLCC2540"	"Listeria monocytogenes SLCC 2378"	"Listeria_monocytogenes_SLCC_2540"
"537"	879090	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes SLCC7179"	"Listeria monocytogenes SLCC 2540"	"Listeria_monocytogenes_SLCC_7179"
"538"	863767	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes serotype 7 str. SLCC2482"	"Listeria monocytogenes SLCC 7179"	"Listeria_monocytogenes_serotype_7_SLCC_2482"
"539"	1231627	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Lysinibacillus"	"Lysinibacillus fusiformis ZB2"	"Lysinibacillus fusiformis ZB2"	"Lysinibacillus_fusiformis_ZB2"
"540"	444177	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Lysinibacillus"	"Lysinibacillus sphaericus C3-41"	"Lysinibacillus sphaericus C3-41"	"Lysinibacillus_sphaericus_C3_41"
"541"	478749	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Marvinbryantia"	"Marvinbryantia formatexigens DSM 14469"	"Marvinbryantia formatexigens I-52, DSM 14469"	"Marvinbryantia_formatexigens_I_52_DSM_14469"
"542"	742816	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Megamonas"	"Megamonas funiformis YIT 11815"	"Megamonas funiformis YIT 11815"	"Megamonas_funiformis_YIT_11815"
"543"	657316	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Megamonas"	"Megamonas hypermegale ART12/1"	"Megamonas hypermegale ART12/1"	"Megamonas_hypermegale_ART12_1"
"544"	1064535	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Megasphaera"	"Megasphaera elsdenii DSM 20460"	"Megasphaera elsdenii DSM 20460"	"Megasphaera_elsdenii_DSM_20460"
"545"	1899017	"Bacteria"	"Candidatus Melainabacteria"	NA	NA	NA	NA	"Candidatus Melainabacteria bacterium MEL.A1"	"Melainabacterium MEL.A1"	"Melainabacterium_MEL_A1"
"546"	266835	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	"Mesorhizobium japonicum MAFF 303099"	"Mesorhizobium loti MAFF303099"	"Mesorhizobium_loti_MAFF303099"
"547"	634498	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"	"Methanobrevibacter"	"Methanobrevibacter ruminantium M1"	"Methanobrevibacter ruminantium M1"	"Methanobrevibacter_ruminantium_M1"
"548"	420247	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"	"Methanobrevibacter"	"Methanobrevibacter smithii ATCC 35061"	"Methanobrevibacter smithii ATCC 35061"	"Methanobrevibacter_smithii_ATCC_35061"
"549"	1175296	"Archaea"	"Euryarchaeota"	"Thermoplasmata"	"Methanomassiliicoccales"	"Methanomassiliicoccaceae"	"Methanomassiliicoccus"	"Methanomassiliicoccus luminyensis B10"	"Methanomassiliicoccus luminyensis B10"	"Methanomassiliicoccus_luminyensis_B10"
"550"	339860	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"	"Methanosphaera"	"Methanosphaera stadtmanae DSM 3091"	"Methanosphaera stadtmanae DSM 3091"	"Methanosphaera_stadtmanae_DSM_3091"
"551"	908290	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylobacterium"	"Methylobacterium mesophilicum SR1.6/6"	"Methylobacterium mesophilicum SR1.6/6"	"Methylobacterium_mesophilicum_SR1_6_6"
"552"	441620	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylorubrum"	"Methylorubrum populi BJ001"	"Methylobacterium populi BJ001"	"Methylobacterium_populi_BJ001"
"553"	426355	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylobacterium"	"Methylobacterium radiotolerans JCM 2831"	"Methylobacterium radiotolerans JCM 2831"	"Methylobacterium_radiotolerans_JCM_2831"
"554"	1000565	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Sterolibacteriaceae"	"Methyloversatilis"	"Methyloversatilis universalis FAM5"	"Methyloversatilis universalis FAM5"	"Methyloversatilis_universalis_FAM5"
"555"	983952	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Sterolibacteriaceae"	"Methyloversatilis"	"Methyloversatilis universalis Fam500"	"Methyloversatilis universalis Fam50001"	"Methyloversatilis_universalis_Fam50001"
"556"	1122237	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"Microbacterium gubbeenense DSM 15944"	"Microbacterium gubbeenense  DSM 15944"	"Microbacterium_gubbeenense_DSM_15944"
"557"	1223528	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"Microbacterium oleivorans NBRC 103075"	"Microbacterium oleivorans NBRC 103075"	"Microbacterium_oleivorans_NBRC_103075"
"558"	1151126	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"Microbacterium paraoxydans 77MFTsu3.2"	"Microbacterium paraoxydans 77MFTsu3.2"	"Microbacterium_paraoxydans_77MFTsu3_2"
"559"	465515	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Micrococcus"	"Micrococcus luteus NCTC 2665"	"Micrococcus luteus NCTC 2665"	"Micrococcus_luteus_NCTC_2665"
"560"	644283	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora aurantiaca ATCC 27029"	"Micromonospora aurantiaca ATCC 27029"	"Micromonospora_aurantiaca_ATCC_27029"
"561"	1410665	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Mitsuokella"	"Mitsuokella jalaludinii DSM 13811"	"Mitsuokella jalaludinii DSM 13811"	"Mitsuokella_jalaludinii_DSM_13811"
"562"	500635	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Mitsuokella"	"Mitsuokella multacida DSM 20544"	"Mitsuokella multacida DSM 20544"	"Mitsuokella_multacida_DSM_20544"
"563"	548479	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Mobiluncus"	"Mobiluncus curtisii ATCC 43063"	"Mobiluncus curtisii ATCC 43063"	"Mobiluncus_curtisii_ATCC_43063"
"564"	1401079	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Mogibacterium"	"Mogibacterium timidum ATCC 33093"	"Mogibacterium timidum ATCC 33093"	"Mogibacterium_timidum_ATCC_33093"
"565"	749219	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	"Moraxella catarrhalis RH4"	"Moraxella catarrhalis RH4"	"Moraxella_catarrhalis_RH4"
"566"	1124991	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Morganella"	"Morganella morganii subsp. morganii KT"	"Morganella morganii subsp. morganii KT"	"Morganella_morganii_subsp_morganii_KT"
"567"	553481	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium avium subsp. avium ATCC 25291"	"Mycobacterium avium subsp. avium ATCC 25291"	"Mycobacterium_avium_subsp_avium_ATCC_25291"
"568"	1214102	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycolicibacterium"	"Mycolicibacterium fortuitum subsp. fortuitum DSM 46621 = ATCC 6841"	"Mycobacterium fortuitum subsp. fortuitum DSM 46621"	"Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621"
"569"	347256	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Mycoplasma"	"Mycoplasma hominis ATCC 23114"	"Mycoplasma hominis ATCC 23114"	"Mycoplasma_hominis_ATCC_23114"
"570"	1112856	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Mycoplasma"	"Mycoplasma pneumoniae 309"	"Mycoplasma pneumoniae 309"	"Mycoplasma_pneumoniae_309"
"571"	546262	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"Neisseria cinerea ATCC 14685"	"Neisseria cinerea ATCC 14685"	"Neisseria_cinerea_ATCC_14685"
"572"	546263	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"Neisseria elongata subsp. glycolytica ATCC 29315"	"Neisseria elongata subsp. glycolytica ATCC 29315"	"Neisseria_elongata_subsp_glycolytica_ATCC_29315"
"573"	596320	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"Neisseria flavescens SK114"	"Neisseria flavescens SK114"	"Neisseria_flavescens_SK114"
"574"	997348	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"Neisseria macacae ATCC 33926"	"Neisseria macacae ATCC 33926"	"Neisseria_macacae_ATCC_33926"
"575"	546266	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"Neisseria mucosa ATCC 25996"	"Neisseria mucosa ATCC 25996"	"Neisseria_mucosa_ATCC_25996"
"576"	546268	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"Neisseria subflava NJ9703"	"Neisseria subflava NJ9703"	"Neisseria_subflava_NJ9703"
"577"	1122603	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nevskiales"	"Sinobacteraceae"	"Nevskia"	"Nevskia ramosa DSM 11499"	"Nevskia ramosa DSM 11499"	"Nevskia_ramosa_DSM_11499"
"578"	333381	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"Oceanobacillus sp. S1"	"Oceanobacillus picturae strain S1"	"Oceanobacillus_picturae_strain_S1"
"579"	439375	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Ochrobactrum"	"Ochrobactrum anthropi ATCC 49188"	"Ochrobactrum anthropi ATCC 49188"	"Ochrobactrum_anthropi_ATCC_49188"
"580"	641118	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Ochrobactrum"	"Ochrobactrum intermedium LMG 3301"	"Ochrobactrum intermedium LMG 3301"	"Ochrobactrum_intermedium_LMG_3301"
"581"	742817	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Odoribacter"	"Odoribacter laneus YIT 12061"	"Odoribacter laneus YIT 12061"	"Odoribacter_laneus_YIT_12061"
"582"	709991	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Odoribacter"	"Odoribacter splanchnicus DSM 20712"	"Odoribacter splanchnicus 1651/6, DSM 20712"	"Odoribacter_splanchnicus_1651_6_DSM_20712"
"583"	1125712	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Olsenella"	"Olsenella profusa F0195"	"Olsenella profusa F019501"	"Olsenella_profusa_F019501"
"584"	633147	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Olsenella"	"Olsenella uli DSM 7084"	"Olsenella uli DSM 7084"	"Olsenella_uli_DSM_7084"
"585"	585501	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium sinus F0268"	"Oribacterium sinus F0268"	"Oribacterium_sinus_F0268"
"586"	556268	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Oxalobacter"	"Oxalobacter formigenes HOxBLS"	"Oxalobacter formigenes HOxBLS"	"Oxalobacter_formigenes_HOxBLS"
"587"	556269	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Oxalobacter"	"Oxalobacter formigenes OXCC13"	"Oxalobacter formigenes OXCC13"	"Oxalobacter_formigenes_OXCC13"
"588"	1206781	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	"Paenibacillus alvei DSM 29"	"Paenibacillus alvei DSM 29"	"Paenibacillus_alvei_DSM_29"
"589"	1235795	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	"Paenibacillus barengoltzii G22"	"Paenibacillus barengoltzii G22"	"Paenibacillus_barengoltzii_G22"
"590"	1122917	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	"Paenibacillus daejeonensis DSM 15491"	"Paenibacillus daejeonensis DSM 15491"	"Paenibacillus_daejeonensis_DSM_15491"
"591"	396598	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Paraburkholderia"	"Paraburkholderia graminis C4D1M"	"Paenibacillus graminis C4D1M"	"Paenibacillus_graminis_C4D1M"
"592"	743719	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	"Paenibacillus lactis 154"	"Paenibacillus lactis 154"	"Paenibacillus_lactis_154"
"593"	1110694	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	"Pantoea agglomerans IG1"	"Pantoea agglomerans IG1"	"Pantoea_agglomerans_IG1"
"594"	435591	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides distasonis ATCC 8503"	"Parabacteroides distasonis ATCC 8503"	"Parabacteroides_distasonis_ATCC_8503"
"595"	1235789	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides goldsteinii dnLKV18"	"Parabacteroides goldsteinii dnLKV18"	"Parabacteroides_goldsteinii_dnLKV18"
"596"	1203610	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides gordonii DSM 23371"	"Parabacteroides gordonii DSM 23371"	"Parabacteroides_gordonii_DSM_23371"
"597"	537006	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides johnsonii DSM 18315"	"Parabacteroides johnsonii DSM 18315"	"Parabacteroides_johnsonii_DSM_18315"
"598"	411477	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides merdae ATCC 43184"	"Parabacteroides merdae ATCC 43184"	"Parabacteroides_merdae_ATCC_43184"
"599"	563193	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides sp. D13"	"Parabacteroides sp. D13"	"Parabacteroides_sp_D13"
"600"	1446473	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	"Paracoccus yeei ATCC BAA-599"	"Paracoccus yeei ATCC BAA-599"	"Paracoccus_yeei_ATCC_BAA_599"
"601"	762968	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Paraprevotella"	"Paraprevotella clara YIT 11840"	"Paraprevotella clara YIT 11840"	"Paraprevotella_clara_YIT_11840"
"602"	762982	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Paraprevotella"	"Paraprevotella xylaniphila YIT 11841"	"Paraprevotella xylaniphila YIT 11841"	"Paraprevotella_xylaniphila_YIT_11841"
"603"	762966	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Parasutterella"	"Parasutterella excrementihominis YIT 11859"	"Parasutterella excrementihominis YIT 11859"	"Parasutterella_excrementihominis_YIT_11859"
"604"	411465	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Parvimonas"	"Parvimonas micra ATCC 33270"	"Parvimonas micra ATCC 33270"	"Parvimonas_micra_ATCC_33270"
"605"	563194	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Pediococcus"	"Pediococcus acidilactici 7_4"	"Pediococcus acidilactici 7_4"	"Pediococcus_acidilactici_7_4"
"606"	862514	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Pediococcus"	"Pediococcus acidilactici DSM 20284"	"Pediococcus acidilactici DSM 20284"	"Pediococcus_acidilactici_DSM_20284"
"607"	278197	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Pediococcus"	"Pediococcus pentosaceus ATCC 25745"	"Pediococcus pentosaceus ATCC 25745"	"Pediococcus_pentosaceus_ATCC_25745"
"608"	908338	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Peptoniphilus"	"Peptoniphilus harei ACS-146-V-Sch2b"	"Peptoniphilus harei ACS-146-V-Sch2b"	"Peptoniphilus_harei_ACS_146_V_Sch2b"
"609"	997350	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Peptoniphilus"	"Peptoniphilus indolicus ATCC 29427"	"Peptoniphilus indolicus ATCC 29427"	"Peptoniphilus_indolicus_ATCC_29427"
"610"	1122949	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Peptoniphilus"	"Peptoniphilus lacrimalis DSM 7455"	"Peptoniphilus lacrimalis DSM 7455"	"Peptoniphilus_lacrimalis_DSM_7455"
"611"	1095770	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Peptoniphilus"	"Peptoniphilus timonensis JC401"	"Peptoniphilus timonensis JC401"	"Peptoniphilus_timonensis_JC401"
"612"	1035196	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	"Peptostreptococcus anaerobius VPI 4330 = DSM 2949"	"Peptostreptococcus anaerobius DSM 2949"	"Peptostreptococcus_anaerobius_DSM_2949"
"613"	596315	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	"Peptostreptococcus stomatis DSM 17678"	"Peptostreptococcus stomatis DSM 17678"	"Peptostreptococcus_stomatis_DSM_17678"
"614"	626939	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Phascolarctobacterium"	"Phascolarctobacterium succinatutens YIT 12067"	"Phascolarctobacterium succinatutens YIT 12067"	"Phascolarctobacterium_succinatutens_YIT_12067"
"615"	1315976	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	"Plesiomonas"	"Plesiomonas shigelloides 302-73"	"Plesiomonas shigelloides 302-73"	"Plesiomonas_shigelloides_302_73"
"616"	879243	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas asaccharolytica DSM 20707"	"Porphyromonas asaccharolytica DSM 20707"	"Porphyromonas_asaccharolytica_DSM_20707"
"617"	553175	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas endodontalis ATCC 35406"	"Porphyromonas endodontalis ATCC 35406"	"Porphyromonas_endodontalis_ATCC_35406"
"618"	242619	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas gingivalis W83"	"Porphyromonas gingivalis W83"	"Porphyromonas_gingivalis_W83"
"619"	1122975	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas somerae DSM 23386"	"Porphyromonas somerae DSM 23386"	"Porphyromonas_somerae_DSM_23386"
"620"	596327	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas uenonis 60-3"	"Porphyromonas uenonis 60-3"	"Porphyromonas_uenonis_60_3"
"621"	1122976	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas uenonis DSM 23387 = JCM 13868"	"Porphyromonas uenonis DSM 23387"	"Porphyromonas_uenonis_DSM_23387"
"622"	1122978	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella albensis DSM 11370 = JCM 12258"	"Prevotella albensis DSM 11370"	"Prevotella_albensis_DSM_11370"
"623"	868129	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella bivia DSM 20514"	"Prevotella bivia DSM 20514"	"Prevotella_bivia_DSM_20514"
"624"	1408472	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella brevis ATCC 19188"	"Prevotella brevis ATCC 19188"	"Prevotella_brevis_ATCC_19188"
"625"	1280705	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella bryantii B14"	"Prevotella bryantii  C21a"	"Prevotella_bryantii_B14"
"626"	1280706	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Selenomonas"	"Prevotella bryantii  C21a"	"Prevotella bryantii B14"	"Prevotella_bryantii_C21a"
"627"	873513	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella buccae ATCC 33574"	"Prevotella buccae ATCC 33574"	"Prevotella_buccae_ATCC_33574"
"628"	1197728	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella conceptionensis 9403948"	"Prevotella conceptionensis  9403948"	"Prevotella_conceptionensis_9403948"
"629"	537011	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella copri DSM 18205"	"Prevotella copri CB7, DSM 18205"	"Prevotella_copri_CB7_DSM_18205"
"630"	1122981	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella corporis DSM 18810 = JCM 8529"	"Prevotella corporis DSM 18810"	"Prevotella_corporis_DSM_18810"
"631"	1122982	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella denticola DSM 20614 = JCM 13449"	"Prevotella denticola DSM20614"	"Prevotella_denticola_DSM20614"
"632"	767031	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella denticola F0289"	"Prevotella denticola F0289"	"Prevotella_denticola_F0289"
"633"	866771	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella disiens FB035-09AN"	"Prevotella disiens FB035-09AN"	"Prevotella_disiens_FB035_09AN"
"634"	1235811	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella disiens JCM 6334 = ATCC 29426"	"Prevotella disiens JCM 6334"	"Prevotella_disiens_JCM_6334"
"635"	1235815	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella enoeca JCM 12259"	"Prevotella enoeca  JCM 12259"	"Prevotella_enoeca_JCM_12259"
"636"	246198	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella intermedia 17"	"Prevotella intermedia 17"	"Prevotella_intermedia_17"
"637"	1122984	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella intermedia ATCC 25611 = DSM 20706"	"Prevotella intermedia ATCC 25611"	"Prevotella_intermedia_ATCC_25611"
"638"	1122985	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930"	"Prevotella loescheii DSM 19665"	"Prevotella_loescheii_DSM_19665"
"639"	553174	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella melaninogenica ATCC 25845"	"Prevotella melaninogenica ATCC 25845"	"Prevotella_melaninogenica_ATCC_25845"
"640"	1122988	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella nanceiensis DSM 19126 = JCM 15639"	"Prevotella nanceiensis DSM 19126"	"Prevotella_nanceiensis_DSM_19126"
"641"	997352	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella nigrescens ATCC 33563"	"Prevotella nigrescens ATCC 33563"	"Prevotella_nigrescens_ATCC_33563"
"642"	873533	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella oralis ATCC 33269"	"Prevotella oralis ATCC 33269"	"Prevotella_oralis_ATCC_33269"
