mets,metNames,metID,metFormulas,metCharges,metKEGGID,metHMDBID,b
4h2opntn[c],"4-Hydroxy-2-oxopentanoate",cpdAGORA1463,C5H7O4,-1,,,0
4hoxpacd[c],"(4-hydroxyphenyl)acetaldehyde",cpdAGORA1464,C8H8O2,0,C03765,HMDB03767,0
4hoxpacd[e],"(4-hydroxyphenyl)acetaldehyde",cpdAGORA1465,C8H8O2,0,C03765,HMDB03767,0
4hpro_D[c],"cis-4-Hydroxy-D-proline",cpdAGORA1466,C5H9NO3,0,,,0
4hpro_LT[c],"trans-4-hydroxy-L-proline",cpdAGORA1467,C5H9NO3,0,C01157,HMDB00725,0
4izp[c],"4-Imidazolone-5-propanoate",cpdAGORA1468,C6H7N2O3,-1,C03680,HMDB01014,0
4mlacac[c],"4-maleylacetoacetate",cpdAGORA1469,C8H6O6,-2,C01036,HMDB02052,0
4mtpent2eACP[c],"4-methyl-trans-pent-2-enoyl-ACP",cpdAGORA1470,C17H29N2O8PRS,-1,,,0
4r5au[c],"4-(1-D-Ribitylamino)-5-aminouracil",cpdAGORA1471,C9H16N4O6,0,,,0
56dthm[c],"5,6-dihydrothymine",cpdAGORA1472,C5H8N2O2,0,C00906,HMDB00079,0
56dura[c],"5,6-dihydrouracil",cpdAGORA1473,C4H6N2O2,0,C00429,HMDB00076,0
5aop[c],"5-Amino-4-oxopentanoate",cpdAGORA1474,C5H9NO3,0,C00430,HMDB01149,0
5aprbu[c],"5-Amino-6-(5-phosphoribitylamino)uracil",cpdAGORA1475,C9H15N4O9P,-2,,,0
5apru[c],"5-Amino-6-(5-phosphoribosylamino)uracil",cpdAGORA1476,C9H13N4O9P,-2,,,0
5c2o3ed[c],"5-Carboxy-2-oxohept-3-enedioate",cpdAGORA1477,C8H5O7,-3,C04052,,0
5cm2hmu[c],"5-Carboxymethyl-2-hydroxymuconate",cpdAGORA1478,C8H5O7,-3,,,0
5cmhmsa[c],"5-Carboxymethyl-2-hydroxymuconate semialdehyde",cpdAGORA1479,C8H6O6,-2,C04642,,0
5dglcn[c],"5-Dehydro-D-gluconate",cpdAGORA1480,C6H9O7,-1,,,0
5dh4dglc[c],"5-Dehydro-4-deoxy-D-glucarate",cpdAGORA1481,C6H6O7,-2,,,0
5drib[c],"5-deoxyribose",cpdAGORA1482,C5H10O4,0,,,0
5htrp[c],"5-hydroxy-L-tryptophan",cpdAGORA1483,C11H12N2O3,0,C01017,HMDB00472,0
5htrp[e],"5-hydroxy-L-tryptophan",cpdAGORA1484,C11H12N2O3,0,C01017,HMDB00472,0
5hxkyn[c],"5-hydroxykynurenine",cpdAGORA1485,C10H12N2O4,0,C05651,HMDB12819,0
5hxkynam[c],"5-Hydroxykynurenamine",cpdAGORA1486,C9H13N2O2,1,C05638,HMDB04076,0
5mta[e],"5-Methylthioadenosine",cpdAGORA1487,C11H15N5O3S,0,C00170,HMDB01173,0
5mtc[c],"5-Methylcytosine",cpdAGORA1488,C5H7N3O,0,,,0
5odhf2a[c],"5-Oxo-4,5-dihydrofuran-2-acetate",cpdAGORA1489,C6H5O4,-1,,,0
5oxpro[c],"5-oxoprolinate",cpdAGORA1490,C5H6NO3,-1,C01879,HMDB00267,0
5thf[c],"pentaglutamyl folate (THF)",cpdAGORA1491,C39H45N11O18,-6,,,0
6hmhpt[c],"6-hydroxymethyl dihydropterin",cpdAGORA1492,C7H9N5O2,0,,,0
6hmhptpp[c],"6-hydroxymethyl-dihydropterin pyrophosphate",cpdAGORA1493,C7H8N5O8P2,-3,,,0
6mthept2eACP[c],"6-methyl-trans-hept-2-enoyl-ACP",cpdAGORA1494,C19H33N2O8PRS,-1,,,0
6pgc[c],"6-Phospho-D-gluconate",cpdAGORA1495,C6H10O10P,-3,C00345,HMDB01316,0
8aonn[c],"8-Amino-7-oxononanoate",cpdAGORA1496,C9H17NO3,0,,,0
8mtnon2eACP[c],"8-methyl-trans-non-2-enoyl-ACP",cpdAGORA1497,C21H37N2O8PRS,-1,,,0
HC00695[c],"S-Succinyldihydrolipoamide",cpdAGORA1498,C12H20NO4S2,-1,C01169,HMDB01177,0
HC00900[c],"Methylmalonate",cpdAGORA1499,C4H4O4,-2,C02170,HMDB00202,0
HC00955[c],"L-3-Cyanoalanine",cpdAGORA1500,C4H5N2O2,-1,C02512,,0
HC01376[c],"S-(2-Methylbutanoyl)-dihydrolipoamide",cpdAGORA1501,C13H25NO2S2,0,C05118,HMDB06869,0
HC01377[c],"S-(3-Methylbutanoyl)-dihydrolipoamide",cpdAGORA1502,C13H25NO2S2,0,C05119,HMDB06867,0
HC01435[c],"3-Carboxy-1-hydroxypropyl-ThPP",cpdAGORA1503,C16H21N4O10P2S,-3,C05381,HMDB06744,0
HC01577[c],"gamma-Glutamyl-beta-cyanoalanine",cpdAGORA1504,C9H12N3O5,-1,C05711,,0
HC01609[c],"UroporphyrinogenI",cpdAGORA1505,C40H36N4O16,-8,C05766,HMDB02211,0
HC01651[c],"Formamidopyrimidine nucleoside triphosphate",cpdAGORA1506,C10H14N5O15P3,-4,,,0
HC01652[c],"2,5-Diaminopyrimidine nucleoside triphosphate",cpdAGORA1507,C9H14N5O14P3,-4,C05923,HMDB06821,0
HC01668[c],"Propinol adenylate",cpdAGORA1508,C13H17N5O8P,-1,C05983,,0
HC01700[c],"gamma-Glutamyl-3-aminopropiononitrile",cpdAGORA1509,C8H13N3O3,0,C06114,,0
HC01710[c],"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)- amino-4-oxopyrimidine",cpdAGORA1510,C9H14N5O14P3,-4,,,0
HC02121[c],"S-(hydroxymethyl)glutathione(1-)",cpdAGORA1511,C11H18N3O7S,-1,C14180,HMDB04662,0
Lcyst[c],"L-cysteate(1-)",cpdAGORA1512,C3H6NO5S,-1,C00506,HMDB02757,0
Lcyst[e],"L-cysteate(1-)",cpdAGORA1513,C3H6NO5S,-1,C00506,HMDB02757,0
Lfmkynr[c],"N-formyl-L-kynurenine",cpdAGORA1514,C11H12N2O4,0,C02700,HMDB01200,0
Lkynr[c],"L-kynurenine",cpdAGORA1515,C10H12N2O3,0,C00328,HMDB00684,0
Lkynr[e],"L-kynurenine",cpdAGORA1516,C10H12N2O3,0,C00328,HMDB00684,0
M00512[c],"1-Alkenyl-2-acylglycerol",cpdAGORA1517,C6H8O4R2,0,C03454,,0
N1aspmd[c],"N(1)-acetylspermidinium(2+)",cpdAGORA1518,C9H23N3O,2,C00612,HMDB01276,0
Nacasp[c],"N-acetyl-L-aspartate(2-)",cpdAGORA1519,C6H7NO5,-2,C01042,HMDB00812,0
Naccitr_L[c],"N-Acetyl-L-citrulline",cpdAGORA1520,C8H15N3O4,0,,,0
Sfglutth[c],"S-formylglutathionate(1-)",cpdAGORA1521,C11H16N3O7S,-1,C01031,HMDB01550,0
Ssq23epx[c],"(S)-2,3-epoxysqualene",cpdAGORA1522,C30H50O,0,C01054,HMDB01188,0
aa[c],"Acrylamide",cpdAGORA1523,C3H5NO,0,,,0
acaadpdp[c],"N2-Acetyl-L-aminoadipyl-delta-phosphate",cpdAGORA1524,C8H12NO8P,-2,C12987,,0
acaadpsal[c],"N2-Acetyl-L-aminoadipate semialdehyde",cpdAGORA1525,C8H12NO4,-1,C12988,,0
acac[e],"acetoacetate",cpdAGORA1526,C4H5O3,-1,C00164,HMDB00060,0
acamoxm[c],"N_Acetyl_L_2_amino_6_oxopimelate",cpdAGORA1527,C9H11NO6,-2,,,0
acg5p[c],"N-acetyl-L-gamma-glutamyl phosphate(3-)",cpdAGORA1528,C7H9NO8P,-3,C04133,HMDB06456,0
acg5sa[c],"2-acetamido-5-oxopentanoate",cpdAGORA1529,C7H10NO4,-1,C01250,HMDB06488,0
acmalt[c],"Acetyl-maltose",cpdAGORA1530,C14H24O12,0,,,0
acon_C[c],"cis-Aconitate",cpdAGORA1531,C6H3O6,-3,,,0
acon_T[c],"trans-Aconitate",cpdAGORA1532,C6H3O6,-3,,,0
aconm[c],"E-3-carboxy-2-pentenedioate 6-methyl ester",cpdAGORA1533,C7H6O6,-2,,,0
acryl[c],"acrylate",cpdAGORA1534,C3H3O2,-1,C00511,,0
ad[c],"Acetamide",cpdAGORA1535,C2H5NO,0,,,0
adcobdam[c],"Adenosyl cobyrinate diamide",cpdAGORA1536,C55H68CoN11O15,-4,C06506,,0
adhlam[c],"S-Acetyldihydrolipoamide",cpdAGORA1537,C10H19NO2S2,0,,,0
adphep_DD[c],"ADP-D-glycero-D-manno-heptose",cpdAGORA1538,C17H25N5O16P2,-2,,,0
adphep_LD[c],"ADP-L-glycero-D-manno-heptose",cpdAGORA1539,C17H25N5O16P2,-2,,,0
adprib[c],"ADPribose",cpdAGORA1540,C15H21N5O14P2,-2,C00301,HMDB01178,0
ai15tca1[c],"Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpdAGORA1541,C117H228O135P24,-24,,,0
ai15tcaacgam[c],"Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",cpdAGORA1542,C309H540N24O255P24,-24,,,0
ai15tcaala_D[c],"Anteisopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpdAGORA1543,C189H324N24O135P24,0,,,0
akg[e],"2-Oxoglutarate",cpdAGORA1544,C5H4O5,-2,C00026,HMDB00208,0
ala_B[c],"beta-alanine",cpdAGORA1545,C3H7NO2,0,C00099,HMDB00056,0
allphn[c],"Allophanate",cpdAGORA1546,C2H3N2O3,-1,C01010,,0
alltn[c],"Allantoin",cpdAGORA1547,C4H6N4O3,0,C01551,HMDB00462,0
alltn[e],"Allantoin",cpdAGORA1548,C4H6N4O3,0,C01551,HMDB00462,0
alltt[c],"allantoate",cpdAGORA1549,C4H7N4O4,-1,C00499,HMDB01209,0
alpro[c],"S-Aminomethyldihydrolipoylprotein",cpdAGORA1550,CH6NS2X,1,,,0
amob[c],"S-Adenosyl-4-methylthio-2-oxobutanoate",cpdAGORA1551,C15H19N5O6S,0,,,0
amopbut_L[c],"2-Amino-3-oxo-4-phosphonooxybutyrate",cpdAGORA1552,C4H6NO7P,-2,C07335,,0
anth[c],"anthranilate",cpdAGORA1553,C7H6NO2,-1,C00108,HMDB01123,0
ap4a[c],"P(1),P(4)-bis(5-adenosyl) tetraphosphate(4-)",cpdAGORA1554,C20H24N10O19P4,-4,C01260,HMDB01211,0
aps[c],"5-adenylyl sulfate(2-)",cpdAGORA1555,C10H12N5O10PS,-2,C00224,HMDB01003,0
ara5p[c],"D-Arabinose 5-phosphate",cpdAGORA1556,C5H9O8P,-2,,,0
arab_D[c],"D-Arabinose",cpdAGORA1557,C5H10O5,0,,,0
arab_D[e],"D-Arabinose",cpdAGORA1558,C5H10O5,0,,,0
arbt6p[c],"Arbutin 6-phosphate",cpdAGORA1559,C12H15O10P,-2,,,0
arbt[e],"Arbutin",cpdAGORA1560,C12H16O7,0,C06186,,0
argsuc[c],"N(omega)-(L-Arginino)succinate",cpdAGORA1561,C10H17N4O6,-1,C03406,HMDB00052,0
b2coa[c],"crotonoyl-CoA(4-)",cpdAGORA1562,C25H36N7O17P3S,-4,C00877,HMDB02009,0
bamppald[c],"beta-Aminopropion aldehyde",cpdAGORA1563,C3H8NO,1,C05665,HMDB01106,0
betald[c],"betaine aldehyde",cpdAGORA1564,C5H12NO,1,C00576,HMDB01252,0
bhb[c],"(R)-3-hydroxybutyrate",cpdAGORA1565,C4H7O3,-1,C01089,HMDB00011,0
bhb[e],"(R)-3-hydroxybutyrate",cpdAGORA1566,C4H7O3,-1,C01089,HMDB00011,0
biocyt[c],"Biocytin",cpdAGORA1567,C16H28N4O4S,0,C05552,HMDB03134,0
btamp[c],"Biotinyl-5-AMP",cpdAGORA1568,C20H27N7O9PS,-1,C05921,HMDB04220,0
btcoa[c],"Butanoyl-CoA",cpdAGORA1569,C25H38N7O17P3S,-4,C00136,HMDB01088,0
btnso[c],"d-biotin d-sulfoxide",cpdAGORA1570,C10H15N2O4S,-1,,,0
but2eACP[c],"But-2-enoyl-[acyl-carrier protein]",cpdAGORA1571,C15H25N2O8PRS,-1,,,0
but[c],"butyrate",cpdAGORA1572,C4H7O2,-1,C00246,HMDB00039,0
but[e],"butyrate",cpdAGORA1573,C4H7O2,-1,C00246,HMDB00039,0
butpi[c],"Butanoyl phosphate",cpdAGORA1574,C4H7O5P,-2,C02527,,0
butso3[c],"butanesulfonate",cpdAGORA1575,C4H9O3S,-1,,,0
butso3[e],"butanesulfonate",cpdAGORA1576,C4H9O3S,-1,,,0
bz[c],"benzoate",cpdAGORA1577,C7H5O2,-1,C00180,HMDB01870,0
bzam[c],"Benzamide",cpdAGORA1578,C7H7NO,0,,,0
cala[c],"N-carbamoyl-beta-alaninate",cpdAGORA1579,C4H7N2O3,-1,C02642,HMDB00026,0
caro[c],"beta-carotene",cpdAGORA1580,C40H56,0,C02094,HMDB00561,0
catechol[c],"Catechol",cpdAGORA1581,C6H5O2,-1,C00090,,0
ccmuac[c],"cis,cis-Muconate",cpdAGORA1582,C6H4O4,-2,C02480,HMDB06331,0
cddec5eACP[c],"cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1)",cpdAGORA1583,C23H41N2O8PRS,-1,,,0
cdec3eACP[c],"cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)",cpdAGORA1584,C21H37N2O8PRS,-1,,,0
cdpddg[c],"CDP-4-dehydro-6-deoxy-D-glucose",cpdAGORA1585,C15H21N3O15P2,-2,,,0
cdpea[c],"CDP-ethanolamine(1-)",cpdAGORA1586,C11H19N4O11P2,-1,C00570,HMDB01564,0
cdpglc[c],"CDPglucose",cpdAGORA1587,C15H23N3O16P2,-2,C00501,,0
chol[e],"Choline",cpdAGORA1588,C5H14NO,1,C00114,HMDB00097,0
cholate[c],"Cholate",cpdAGORA1589,C24H39O5,-1,C00695,HMDB00619,0
cholcoa[c],"choloyl-CoA(4-)",cpdAGORA1590,C45H70N7O20P3S,-4,C01794,HMDB01374,0
citr_L[c],"L-citrulline",cpdAGORA1591,C6H13N3O3,0,C00327,HMDB00904,0
ckdo[c],"CMP-3-deoxy-D-manno-octulosonate",cpdAGORA1592,C17H24N3O15P,-2,,,0
cmusa[c],"cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioate",cpdAGORA1593,C7H6NO5,-1,C04409,HMDB01330,0
co1dam[c],"Cob(I)yrinate a,c diamide",cpdAGORA1594,C45H56CoN6O12,-5,C06505,,0
co2dam[c],"Cob(II)yrinate a,c diamide",cpdAGORA1595,C45H56CoN6O12,-4,C06504,,0
colipa[c],"core oligosaccharide lipid A",cpdAGORA1596,C176H303N2O100P4,-11,,,0
copre2[c],"cobalt-precorrin 2",cpdAGORA1597,C42H38N4O16Co,-8,C11538,,0
copre5[c],"cobalt-precorrin 5",cpdAGORA1598,C45H45N4O16Co,-7,C11541,,0
copre5b[c],"Cobalt-precorrin-5b",cpdAGORA1599,C43H42CoN4O16,-8,,,0
cpppg1[c],"Coproporphyrinogen I",cpdAGORA1600,C36H40N4O8,-4,C05768,HMDB02158,0
csn[c],"cytosine",cpdAGORA1601,C4H5N3O,0,C00380,HMDB00630,0
csn[e],"cytosine",cpdAGORA1602,C4H5N3O,0,C00380,HMDB00630,0
cyan[c],"hydrogen cyanide",cpdAGORA1603,CHN,0,C01326,HMDB02084,0
dad_5[c],"5-Deoxyadenosine",cpdAGORA1604,C10H13N5O3,0,C05198,,0
dann[c],"7,8-Diaminononanoate",cpdAGORA1605,C9H21N2O2,1,,,0
db4p[c],"3,4-dihydroxy-2-butanone 4-phosphate",cpdAGORA1606,C4H7O6P,-2,,,0
dc2coa[c],"trans-Dec-2-enoyl-CoA",cpdAGORA1607,C31H48N7O17P3S,-4,C05275,HMDB03948,0
dcacoa[c],"Decanoyl-CoA (n-C10:0CoA)",cpdAGORA1608,C31H50N7O17P3S,-4,C05274,HMDB06404,0
dd2coa[c],"trans-Dodec-2-enoyl-CoA",cpdAGORA1609,C33H52N7O17P3S,-4,C03221,HMDB03712,0
ddcacoa[c],"Dodecanoyl-CoA (n-C12:0CoA)",cpdAGORA1610,C33H54N7O17P3S,-4,C01832,HMDB03571,0
dhbpt[c],"6,7-dihydrobiopterin",cpdAGORA1611,C9H13N5O3,0,C02953,HMDB00038,0
dhcinnm[c],"2,3-dihydroxicinnamic acid",cpdAGORA1612,C9H7O4,-1,,,0
dhcinnm[e],"2,3-dihydroxicinnamic acid",cpdAGORA1613,C9H7O4,-1,,,0
dhdpacoa[c],"cis-dihydrodiol derivative of phenylacetyl-CoA",cpdAGORA1614,C29H40N7O20P3S,-4,C19945,,0
dhea[c],"3beta-hydroxyandrost-5-en-17-one",cpdAGORA1615,C19H28O2,0,C01227,HMDB00077,0
dheas[c],"3beta-hydroxyandrost-5-en-17-one 3-sulfate(1-)",cpdAGORA1616,C19H27O5S,-1,C04555,HMDB01032,0
dhlpro[c],"Dihydrolipolprotein",cpdAGORA1617,H2S2X,0,,,0
dhnacoa[c],"1,4-Dihydroxy-2-naphthoyl-CoA",cpdAGORA1618,C32H38N7O19P3S,-4,C15547,,0
dhpppn[c],"3-(2,3-Dihydroxyphenyl)propanoate",cpdAGORA1619,C9H9O4,-1,,,0
dhpppn[e],"3-(2,3-Dihydroxyphenyl)propanoate",cpdAGORA1620,C9H9O4,-1,,,0
dhpt[c],"Dihydropteroate",cpdAGORA1621,C14H13N6O3,-1,,,0
dmlz[c],"6,7-Dimethyl-8-(1-D-ribityl)lumazine",cpdAGORA1622,C13H18N4O6,0,,,0
dmphqno[c],"Demethylphylloquinone",cpdAGORA1623,C30H44O2,0,,,0
dopa[c],"dopaminium(1+)",cpdAGORA1624,C8H12NO2,1,C03758,HMDB00073,0
dopa[e],"dopaminium(1+)",cpdAGORA1625,C8H12NO2,1,C03758,HMDB00073,0
dscl[c],"dihydrosirohydrochlorin",cpdAGORA1626,C42H41N4O16,-7,,,0
dtbt[c],"Dethiobiotin",cpdAGORA1627,C10H17N2O3,-1,,,0
egACPm[c],"Enoylglutaryl-ACP methyl ester",cpdAGORA1628,C17H27N2O10PRS,-1,,,0
epACPm[c],"Enoylpimeloyl-ACP methyl ester",cpdAGORA1629,C19H31N2O10PRS,-1,,,0
ethamp[c],"O-phosphonatoethanaminium(1-)",cpdAGORA1630,C2H7NO4P,-1,C00346,HMDB00224,0
ethso3[c],"ethanesulfonate",cpdAGORA1631,C2H5O3S,-1,,,0
ethso3[e],"ethanesulfonate",cpdAGORA1632,C2H5O3S,-1,,,0
fald[c],"formaldehyde",cpdAGORA1633,CH2O,0,C00067,HMDB01426,0
forglu[c],"N-Formimidoyl-L-glutamate",cpdAGORA1634,C6H8N2O4,-2,C00439,HMDB00854,0
frmd[c],"Formamide",cpdAGORA1635,CH3NO,0,C00488,HMDB01536,0
fru[e],"D-Fructose",cpdAGORA1636,C6H12O6,0,C02336,HMDB00660,0
fruur[c],"D-Fructuronate",cpdAGORA1637,C6H9O7,-1,,,0
fum[e],"Fumarate",cpdAGORA1638,C4H2O4,-2,C00122,HMDB00134,0
g15lac[c],"Gluconolactone",cpdAGORA1639,C6H10O6,0,,,0
gACPm[c],"Glutaryl-ACP methyl ester",cpdAGORA1640,C17H29N2O10PRS,-1,,,0
gagicolipa[c],"galactosyl-glucosyl-inner core oligosaccharide lipid A",cpdAGORA1641,C157H271N2O84P4,-11,,,0
galct_D[c],"D-Galactarate",cpdAGORA1642,C6H8O8,-2,,,0
galctn_D[c],"D-Galactonate",cpdAGORA1643,C6H11O7,-1,,,0
galctn_D[e],"D-Galactonate",cpdAGORA1644,C6H11O7,-1,,,0
galt1p[c],"Galactitol 1-phosphate",cpdAGORA1645,C6H13O9P,-2,,,0
galt[e],"galactitol",cpdAGORA1646,C6H14O6,0,C01697,HMDB00107,0
gam[e],"D-Glucosamine",cpdAGORA1647,C6H14NO5,1,C00329,HMDB01514,0
gcald[c],"glycolaldehyde",cpdAGORA1648,C2H4O2,0,C00266,HMDB03344,0
gcald[e],"glycolaldehyde",cpdAGORA1649,C2H4O2,0,C00266,HMDB03344,0
gdpddman[c],"GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-)",cpdAGORA1650,C16H21N5O15P2,-2,C01222,HMDB01346,0
gdpfuc[c],"GDP-L-fucose(2-)",cpdAGORA1651,C16H23N5O15P2,-2,C00325,HMDB01095,0
gdpmann[c],"GDP-alpha-D-mannose(2-)",cpdAGORA1652,C16H23N5O16P2,-2,C00096,HMDB01163,0
gg4abut[c],"gamma-glutamyl-gamma aminobutyric acid",cpdAGORA1653,C9H15O5N2,-1,,,0
ggagicolipa[c],"glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A",cpdAGORA1654,C163H281N2O89P4,-11,,,0
ggbutal[c],"gamma-glutamyl-gamma-butyraldehyde",cpdAGORA1655,C9H16N2O4,0,,,0
gggagicolipa[c],"glucosyl-glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A",cpdAGORA1656,C169H291N2O94P4,-11,,,0
gicolipa[c],"glucosyl-inner core oligosaccharide lipid A",cpdAGORA1657,C151H261N2O79P4,-11,,,0
glcn[c],"D-gluconate",cpdAGORA1658,C6H11O7,-1,C00257,HMDB00625,0
glcn[e],"D-gluconate",cpdAGORA1659,C6H11O7,-1,C00257,HMDB00625,0
glu1sa[c],"L-Glutamate 1-semialdehyde",cpdAGORA1660,C5H9NO3,0,,,0
glucys[c],"gamma-L-Glutamyl-L-cysteine",cpdAGORA1661,C8H13N2O5S,-1,C00669,HMDB01049,0
glutcoa[c],"glutaryl-CoA(5-)",cpdAGORA1662,C26H37N7O19P3S,-5,C00527,HMDB01339,0
glyc[e],"Glycerol",cpdAGORA1663,C3H8O3,0,C00116,HMDB00131,0
gmhep17bp[c],"D-Glycero-D-manno-heptose 1,7-bisphosphate",cpdAGORA1664,C7H12O13P2,-4,,,0
gmhep1p[c],"D-Glycero-D-manno-heptose 1-phosphate",cpdAGORA1665,C7H13O10P,-2,,,0
gmhep7p[c],"D-Glycero-D-manno-heptose 7-phosphate",cpdAGORA1666,C7H13O10P,-2,,,0
gthox[c],"Oxidized glutathione",cpdAGORA1667,C20H30N6O12S2,-2,C00127,HMDB03337,0
gthrd[e],"Reduced glutathione",cpdAGORA1668,C10H16N3O6S,-1,C00051,HMDB00125,0
gua[e],"Guanine",cpdAGORA1669,C5H5N5O,0,C00242,HMDB00132,0
h2[c],"Hydrogen",cpdAGORA1670,H2,0,C00282,HMDB01362,0
h2s[e],"Hydrogen sulfide",cpdAGORA1671,H2S,0,,,0
hLkynr[c],"3-hydroxy-L-kynurenine",cpdAGORA1672,C10H12N2O4,0,C03227,HMDB11631,0
hdca[e],"Hexadecanoate (n-C16:0)",cpdAGORA1673,C16H31O2,-1,C00249,HMDB00220,0
hdd2coa[c],"trans-Hexadec-2-enoyl-CoA",cpdAGORA1674,C37H60N7O17P3S,-4,C05272,HMDB03945,0
hemeO[c],"Heme O",cpdAGORA1675,C49H56FeN4O5,-2,,,0
hexs[c],"hexanesulfonate",cpdAGORA1676,C6H13O3S,-1,,,0
hexs[e],"hexanesulfonate",cpdAGORA1677,C6H13O3S,-1,,,0
hgentis[c],"homogentisate",cpdAGORA1678,C8H7O4,-1,C00544,HMDB00130,0
hhlipa[c],"heptosyl-heptosyl-kdo2-lipidA",cpdAGORA1679,C124H220N2O51P2,-6,,,0
hista[c],"histamium",cpdAGORA1680,C5H10N3,1,C00388,HMDB00870,0
hista[e],"histamium",cpdAGORA1681,C5H10N3,1,C00388,HMDB00870,0
hlipa[c],"heptosyl-kdo2-lipidA",cpdAGORA1682,C117H208N2O45P2,-6,,,0
hmbil[c],"Hydroxymethylbilane",cpdAGORA1683,C40H38N4O17,-8,C01024,HMDB01137,0
hmgcoa[c],"Hydroxymethylglutaryl-CoA",cpdAGORA1684,C27H39N7O20P3S,-5,C00356,HMDB01375,0
hmgth[c],"hydroxymethylglutathione",cpdAGORA1685,C11H18N3O7S,-1,,,0
hoacoa[c],"3-hydroxyadipyl-CoA",cpdAGORA1686,C27H40N7O20P3S,-4,C14145,,0
hphhlipa[c],"heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA",cpdAGORA1687,C131H231N2O60P3,-8,,,0
hpyr[c],"3-hydroxypyruvate",cpdAGORA1688,C3H3O4,-1,C00168,HMDB01352,0
hx2coa[c],"trans-Hex-2-enoyl-CoA",cpdAGORA1689,C27H40N7O17P3S,-4,C05271,HMDB03944,0
hxcoa[c],"Hexanoyl-CoA (n-C6:0CoA)",cpdAGORA1690,C27H42N7O17P3S,-4,,,0
i14tca1[c],"Isotetradecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpdAGORA1691,C115H224O135P24,-24,,,0
i14tcaacgam[c],"Isotetradecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",cpdAGORA1692,C307H536N24O255P24,-24,,,0
i14tcaala_D[c],"Isotetradecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpdAGORA1693,C187H320O135N24P24,0,,,0
i15tca1[c],"Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpdAGORA1694,C117H228O135P24,-24,,,0
i15tcaacgam[c],"Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",cpdAGORA1695,C309H540N24O255P24,-24,,,0
i15tcaala_D[c],"Isopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpdAGORA1696,C189H324O135N24P24,0,,,0
i16tca1[c],"Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpdAGORA1697,C119H232O135P24,-24,,,0
i16tcaacgam[c],"Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",cpdAGORA1698,C311H544N24O255P24,-24,,,0
i16tcaala_D[c],"Isohexadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpdAGORA1699,C191H328O135N24P24,0,,,0
icolipa[c],"inner core oligosaccharide lipid A (E coli)",cpdAGORA1700,C145H251N2O74P4,-11,,,0
idon_L[c],"L-Idonate",cpdAGORA1701,C6H11O7,-1,,,0
ind3ac[c],"indole-3-acetate",cpdAGORA1702,C10H8NO2,-1,C00954,HMDB00197,0
ind3ac[e],"indole-3-acetate",cpdAGORA1703,C10H8NO2,-1,C00954,HMDB00197,0
ind3acam[c],"Indole-3-acetamide",cpdAGORA1704,C10H10N2O,0,,,0
inost[c],"myo-inositol",cpdAGORA1705,C6H12O6,0,C00137,HMDB00211,0
isetac[c],"Isethionic acid",cpdAGORA1706,C2H5O4S,-1,,,0
isetac[e],"Isethionic acid",cpdAGORA1707,C2H5O4S,-1,,,0
kdo2lipid4L[c],"KDO(2)-lipid IV(A) with laurate",cpdAGORA1708,C96H170N2O38P2,-6,,,0
kdo2lipid4[c],"KDO(2)-lipid IV(A)",cpdAGORA1709,C84H148N2O37P2,-6,,,0
kdo8p[c],"3-Deoxy-D-manno-octulosonate 8-phosphate",cpdAGORA1710,C8H12O11P,-3,,,0
kdo[c],"3-Deoxy-D-manno-2-octulosonate",cpdAGORA1711,C8H13O8,-1,,,0
kdolipid4[c],"KDO-lipid IV(A)",cpdAGORA1712,C76H137N2O30P2,-5,,,0
kphphhlipa[c],"kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA",cpdAGORA1713,C139H241N2O70P4,-11,,,0
lanost[c],"lanosterol",cpdAGORA1714,C30H50O,0,C01724,HMDB01251,0
lipa[c],"KDO(2)-lipid (A)",cpdAGORA1715,C110H196N2O39P2,-6,,,0
lipidA[c],"2,3,23-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4-bisphosphate",cpdAGORA1716,C68H126N2O23P2,-4,,,0
